nces_id,n_posts,total_engagement,total_likes,total_comments,total_shares,avg_engagement,median_engagement,p90_engagement,max_engagement,pct_with_image,pct_with_link,pct_with_text
4009450,123,1738,1491,224,23,14.130081300813009,8.0,30.799999999999997,154,0.2032520325203252,0.07317073170731707,0.8943089430894309
4900065,404,7630,6863,557,210,18.886138613861387,14.0,42.0,118,0.5148514851485149,0.1782178217821782,0.8341584158415841
2101500,198,3934,2708,992,234,19.86868686868687,11.0,50.30000000000001,110,0.25757575757575757,0.08585858585858586,0.8232323232323232
3904384,406,13337,7606,4692,1039,32.84975369458128,10.5,82.0,1617,0.5689655172413793,0.5147783251231527,0.8842364532019704
2711250,199,12548,11735,627,186,63.05527638190955,35.0,135.40000000000038,504,0.6582914572864321,0.592964824120603,0.9748743718592965
4010590,202,28407,23513,3086,1808,140.62871287128712,89.0,334.4000000000001,896,0.5346534653465347,0.44554455445544555,0.8712871287128713
3806090,402,8222,7138,986,98,20.45273631840796,8.0,63.0,263,0.8208955223880597,0.19900497512437812,0.945273631840796
3100118,198,4334,3763,429,142,21.88888888888889,10.0,61.0,130,0.4393939393939394,0.3282828282828283,0.9949494949494949
3611070,200,9830,7616,1879,335,49.15,23.0,120.19999999999999,278,0.445,0.12,0.68
2600945,198,934,833,91,10,4.717171717171717,2.0,13.0,27,0.494949494949495,0.37373737373737376,0.7828282828282829
4624390,202,7092,6474,503,115,35.10891089108911,18.0,82.70000000000002,287,0.5891089108910891,0.14356435643564355,0.698019801980198
803930,430,7759,6990,706,63,18.044186046511626,6.0,49.200000000000045,267,0.23953488372093024,0.09767441860465116,0.7930232558139535
3170980,619,5571,4725,401,445,9.0,2.0,27.0,151,0.32148626817447495,0.4394184168012924,0.8416801292407108
4821360,434,12352,9709,1392,1251,28.46082949308756,12.0,74.39999999999998,377,0.37557603686635943,0.3548387096774194,0.23732718894009217
2600265,199,7306,6002,960,344,36.71356783919598,30.0,74.0,246,0.4371859296482412,0.2964824120603015,0.8492462311557789
4013230,199,2310,1608,166,536,11.608040201005025,6.0,30.200000000000017,80,0.11055276381909548,0.5326633165829145,0.7989949748743719
1717310,398,7014,6099,791,124,17.623115577889447,14.0,34.30000000000001,117,0.6633165829145728,0.10552763819095477,0.9723618090452262
2601107,398,566,447,84,35,1.4221105527638191,0.0,4.0,16,0.6206030150753769,0.3693467336683417,0.9673366834170855
3904412,198,8056,6186,938,932,40.686868686868685,29.0,97.90000000000003,213,0.24242424242424243,0.23737373737373738,0.8939393939393939
3809570,402,7300,6719,412,169,18.1592039800995,10.0,39.900000000000034,171,0.6965174129353234,0.21641791044776118,0.8830845771144279
2600143,198,1227,879,307,41,6.196969696969697,4.0,12.0,64,0.26262626262626265,0.25252525252525254,0.9141414141414141
3407290,151,928,733,134,61,6.145695364238411,3.0,14.0,87,0.25165562913907286,0.3443708609271523,0.7483443708609272
1719320,207,4319,3931,157,231,20.864734299516908,14.0,45.400000000000006,150,0.5362318840579711,0.5942028985507246,0.6231884057971014
3700369,398,4638,4026,385,227,11.653266331658292,5.5,26.0,117,0.10552763819095477,0.8065326633165829,0.9723618090452262
4824240,422,10176,8628,1042,506,24.113744075829384,14.0,63.0,159,0.2772511848341232,0.2772511848341232,0.7606635071090048
3904414,198,21461,15276,5626,559,108.38888888888889,102.5,189.90000000000003,410,0.7626262626262627,0.10101010101010101,0.9797979797979798
4636150,202,2650,2232,255,163,13.118811881188119,5.0,37.80000000000001,137,0.5594059405940595,0.04455445544554455,0.6237623762376238
684500,402,15808,14184,1466,158,39.32338308457712,22.0,94.0,409,0.7885572139303483,0.6368159203980099,0.7661691542288557
9004415,199,13289,11659,1202,428,66.77889447236181,41.0,149.80000000000015,431,0.5829145728643216,0.4472361809045226,0.7437185929648241
3900277,207,688,665,16,7,3.323671497584541,3.0,7.0,28,0.6231884057971014,0.30434782608695654,0.6811594202898551
4813530,452,13573,9259,1895,2419,30.028761061946902,11.0,87.90000000000003,454,0.3827433628318584,0.2234513274336283,0.33185840707964603
5304590,415,5884,4916,706,262,14.178313253012048,9.0,36.0,123,0.5228915662650603,0.25301204819277107,0.689156626506024
3409870,198,6307,5838,414,55,31.853535353535353,29.5,56.60000000000002,124,0.6919191919191919,0.08080808080808081,0.898989898989899
4830060,409,20625,15664,2319,2642,50.427872860635695,29.0,122.19999999999999,649,0.4034229828850856,0.38386308068459657,0.7457212713936431
2104110,248,2717,2354,199,164,10.955645161290322,3.0,29.0,155,0.36693548387096775,0.16129032258064516,0.43951612903225806
1717850,201,5202,4866,295,41,25.880597014925375,22.0,48.0,168,0.7263681592039801,0.20398009950248755,0.5970149253731343
4216530,398,14977,12250,1794,933,37.630653266331656,16.0,107.60000000000002,290,0.3844221105527638,0.40954773869346733,0.7562814070351759
3700394,399,8548,6620,1209,719,21.423558897243108,12.0,60.39999999999998,225,0.6441102756892231,0.2832080200501253,0.7644110275689223
3174160,101,1006,940,56,10,9.96039603960396,7.0,26.0,48,0.48514851485148514,0.22772277227722773,0.40594059405940597
3100122,70,334,274,17,43,4.771428571428571,3.0,13.0,33,0.5,0.24285714285714285,0.6142857142857143
3901376,400,1622,1442,128,52,4.055,2.0,9.0,68,0.395,0.1975,0.825
627850,206,4248,3811,194,243,20.62135922330097,11.5,53.0,261,0.6019417475728155,0.41262135922330095,0.6747572815533981
2104590,198,11203,7463,1607,2133,56.58080808080808,33.0,127.30000000000001,455,0.5050505050505051,0.35353535353535354,0.9494949494949495
1701404,405,6982,5724,905,353,17.239506172839505,7.0,49.0,163,0.39753086419753086,0.18271604938271604,0.8888888888888888
3611940,203,5954,4764,565,625,29.330049261083744,17.0,76.80000000000001,241,0.35467980295566504,0.4236453201970443,0.7093596059113301
3700402,198,2903,2415,414,74,14.66161616161616,9.0,35.0,84,0.48484848484848486,0.4444444444444444,0.8535353535353535
1731050,399,9834,8847,627,360,24.646616541353385,17.0,56.19999999999999,184,0.5288220551378446,0.24812030075187969,0.9323308270676691
2700287,207,4796,3812,279,705,23.169082125603865,7.0,53.0,611,0.25120772946859904,0.15942028985507245,0.782608695652174
3608340,202,8009,6946,649,414,39.648514851485146,23.0,101.10000000000005,337,0.44554455445544555,0.3217821782178218,0.7079207920792079
630750,214,2595,2276,154,165,12.126168224299066,8.0,25.400000000000034,81,0.46261682242990654,0.4392523364485981,0.8037383177570093
4025230,399,13056,11129,835,1092,32.721804511278194,24.0,70.19999999999999,198,0.5463659147869674,0.20300751879699247,0.9573934837092731
2925650,201,5308,4402,765,141,26.407960199004975,14.0,68.0,186,0.736318407960199,0.15422885572139303,0.8606965174129353
2600286,198,2046,1602,276,168,10.333333333333334,7.0,25.30000000000001,63,0.26262626262626265,0.2878787878787879,0.797979797979798
2314778,403,5560,5157,297,106,13.79652605459057,10.0,33.0,81,0.7419354838709677,0.24813895781637718,0.9454094292803971
102910,442,9868,8229,594,1045,22.32579185520362,14.0,54.80000000000007,196,0.4479638009049774,0.19004524886877827,0.5248868778280543
4840320,416,14305,11782,1826,697,34.38701923076923,17.0,90.0,265,0.5096153846153846,0.11778846153846154,0.8076923076923077
2011430,198,2748,2624,90,34,13.878787878787879,8.0,35.30000000000001,110,0.2828282828282828,0.12121212121212122,0.6868686868686869
2733210,198,3827,3357,401,69,19.328282828282827,5.0,56.30000000000001,212,0.30303030303030304,0.2222222222222222,0.3787878787878788
3904994,413,19348,16715,1867,766,46.847457627118644,30.0,113.0,481,0.5205811138014528,0.3704600484261501,0.9346246973365617
3704440,398,11660,10016,814,830,29.2964824120603,26.0,52.0,193,0.535175879396985,0.20351758793969849,0.9371859296482412
4111970,403,18093,15788,1743,562,44.89578163771712,34.0,93.80000000000001,295,0.5856079404466501,0.1513647642679901,0.8635235732009926
5308700,398,63667,30977,23394,9296,159.96733668341707,72.5,282.1000000000001,6092,0.47738693467336685,0.3969849246231156,0.7437185929648241
638730,198,4597,3975,345,277,23.217171717171716,15.0,49.30000000000001,140,0.6919191919191919,0.2222222222222222,0.6767676767676768
3700112,399,21236,18562,2376,298,53.22305764411028,42.0,110.0,238,0.5588972431077694,0.2957393483709273,0.9323308270676691
2634410,210,3673,2770,572,331,17.49047619047619,7.0,40.49999999999997,251,0.5285714285714286,0.14761904761904762,0.5095238095238095
4030630,407,8083,7170,570,343,19.85995085995086,14.0,44.0,111,0.5110565110565111,0.23095823095823095,0.6756756756756757
2105640,401,12385,7860,1739,2786,30.885286783042392,16.0,67.0,652,0.5885286783042394,0.8154613466334164,0.9002493765586035
4224060,199,3001,2787,141,73,15.080402010050252,7.0,40.0,126,0.19597989949748743,0.1658291457286432,0.949748743718593
3416440,198,4156,3766,351,39,20.98989898989899,16.0,44.30000000000001,88,0.5404040404040404,0.08080808080808081,0.9848484848484849
4843650,798,56400,44766,8595,3039,70.67669172932331,32.0,161.0,1569,0.7581453634085213,0.08270676691729323,0.7330827067669173
3704880,409,12496,6512,2688,3296,30.552567237163814,15.0,79.0,504,0.43765281173594134,0.49144254278728605,0.8459657701711492
5003690,430,1067,879,103,85,2.4813953488372094,1.0,6.0,112,0.4627906976744186,0.3488372093023256,0.713953488372093
3178720,202,6990,6292,278,420,34.603960396039604,25.0,74.9,170,0.4504950495049505,0.23267326732673269,0.7475247524752475
2742720,201,5808,5198,343,267,28.895522388059703,16.0,51.0,1052,0.5870646766169154,0.12935323383084577,0.8955223880597015
3904511,199,7472,5860,551,1061,37.54773869346734,25.0,82.60000000000005,681,0.41708542713567837,0.507537688442211,0.9447236180904522
3813200,198,2383,2079,298,6,12.035353535353535,8.0,27.0,122,0.14646464646464646,0.010101010101010102,0.9191919191919192
4800003,804,11548,9116,2082,350,14.36318407960199,6.5,40.0,153,0.373134328358209,0.07711442786069651,0.7512437810945274
3700370,797,14597,12091,1945,561,18.314930991217064,12.0,40.0,173,0.6386449184441656,0.2697616060225847,0.8092848180677541
3904829,422,13423,10779,1254,1390,31.808056872037916,14.0,85.0,285,0.22748815165876776,0.46445497630331756,0.6611374407582938
100240,202,7332,5570,1468,294,36.2970297029703,18.0,81.70000000000002,377,0.7128712871287128,0.14356435643564355,0.7722772277227723
2603690,769,37933,29660,8086,187,49.327698309492845,38.0,114.20000000000005,200,0.6866059817945384,0.20546163849154747,0.764629388816645
400056,198,8999,8628,323,48,45.44949494949495,43.5,75.50000000000006,213,0.7929292929292929,0.10606060606060606,0.9696969696969697
403950,399,6592,5847,461,284,16.521303258145362,10.0,41.19999999999999,175,0.5363408521303258,0.22556390977443608,0.7819548872180451
2905250,623,11988,10591,1007,390,19.242375601926163,14.0,45.0,148,0.4622792937399679,0.060995184590690206,0.6773675762439807
4810800,415,8558,6550,798,1210,20.62168674698795,10.0,50.0,286,0.7373493975903614,0.17590361445783131,0.6265060240963856
4810860,402,10143,8909,1087,147,25.23134328358209,19.5,59.0,100,0.5174129353233831,0.21641791044776118,0.927860696517413
2607560,413,10106,9715,238,153,24.469733656174334,14.0,65.0,203,0.6779661016949152,0.06053268765133172,0.16707021791767554
2500001,38,2,2,0,0,0.05263157894736842,0.0,0.0,1,0.5526315789473685,0.23684210526315788,0.42105263157894735
400310,198,2481,1820,641,20,12.530303030303031,9.0,31.0,73,0.5959595959595959,0.045454545454545456,0.8282828282828283
2906990,416,18830,15164,1978,1688,45.26442307692308,32.0,107.0,192,0.5721153846153846,0.3605769230769231,0.5
2500002,812,10149,8629,1132,388,12.498768472906404,4.0,34.0,175,0.4876847290640394,0.23891625615763548,0.5283251231527094
1303510,410,14464,12769,1188,507,35.27804878048781,14.0,80.30000000000007,1267,0.6170731707317073,0.2658536585365854,0.7609756097560976
4815600,802,25998,22658,3260,80,32.416458852867834,15.0,99.0,290,0.9476309226932669,0.26184538653366585,0.9588528678304239
3904643,400,8439,5501,536,2402,21.0975,11.0,63.10000000000002,198,0.0875,0.805,0.8525
2600016,351,8208,7013,1158,37,23.384615384615383,7.0,75.0,236,0.5242165242165242,0.21367521367521367,0.37037037037037035
4009060,475,6405,5506,351,548,13.48421052631579,9.0,33.0,136,0.45052631578947366,0.10736842105263159,0.27789473684210525
2709720,198,5261,4491,631,139,26.57070707070707,16.0,66.90000000000003,194,0.5707070707070707,0.22727272727272727,0.9494949494949495
2500543,198,2352,2202,97,53,11.878787878787879,10.5,24.30000000000001,38,0.494949494949495,0.19696969696969696,0.8939393939393939
1802800,200,9006,8058,720,228,45.03,20.5,121.19999999999999,483,0.575,0.67,0.885
611610,203,3894,3523,361,10,19.182266009852217,18.0,35.0,84,0.7980295566502463,0.059113300492610835,0.8177339901477833
3609420,200,4325,2538,1187,600,21.625,8.0,55.0,440,0.585,0.195,0.765
2504410,198,6205,5593,389,223,31.338383838383837,23.0,71.60000000000002,142,0.494949494949495,0.40404040404040403,0.9797979797979798
2614100,202,5660,4496,503,661,28.019801980198018,16.0,69.80000000000001,198,0.4306930693069307,0.14356435643564355,0.7178217821782178
2400330,409,30783,20787,4704,5292,75.26405867970661,37.0,174.59999999999997,805,0.3691931540342298,0.7090464547677262,0.8386308068459658
5101260,405,88394,64605,11202,12587,218.2567901234568,92.0,500.8000000000002,2841,0.31851851851851853,0.6617283950617284,0.8716049382716049
4209750,398,10198,9323,495,380,25.623115577889447,20.0,58.0,161,0.5376884422110553,0.20854271356783918,0.7839195979899497
3012420,555,2137,1736,148,253,3.8504504504504506,1.0,13.0,61,0.21981981981981982,0.26126126126126126,0.3261261261261261
2600305,205,1594,1453,124,17,7.775609756097561,6.0,15.0,74,0.5073170731707317,0.25365853658536586,0.751219512195122
3702010,400,59896,33724,15018,11154,149.74,81.0,352.20000000000005,1173,0.625,0.31,0.855
400783,198,1625,1479,114,32,8.207070707070708,5.0,20.0,87,0.43434343434343436,0.1414141414141414,0.9040404040404041
3904543,401,13281,12374,690,217,33.119700748129674,30.0,65.0,245,0.5311720698254364,0.39650872817955113,0.9825436408977556
1600011,198,832,684,120,28,4.202020202020202,1.0,11.0,73,0.3939393939393939,0.5404040404040404,0.9242424242424242
3904787,399,5651,5218,376,57,14.162907268170427,9.0,31.0,115,0.7343358395989975,0.2756892230576441,0.849624060150376
4825200,399,22346,18504,3218,624,56.00501253132832,38.0,126.19999999999999,403,0.7418546365914787,0.18546365914786966,0.8020050125313283
409310,455,3845,3518,294,33,8.45054945054945,6.0,19.0,59,0.25934065934065936,0.16923076923076924,0.9164835164835164
1805370,198,6670,6234,345,91,33.686868686868685,23.0,58.60000000000002,800,0.797979797979798,0.04040404040404041,0.9949494949494949
3617430,199,6813,5984,621,208,34.23618090452261,26.0,72.00000000000009,235,0.5326633165829145,0.19095477386934673,0.914572864321608
902220,198,5232,5080,131,21,26.424242424242426,20.5,49.0,131,0.797979797979798,0.015151515151515152,0.9848484848484849
2718270,209,3672,3029,307,336,17.56937799043062,11.0,45.0,106,0.2966507177033493,0.17703349282296652,0.6363636363636364
4214730,168,2507,1873,259,375,14.922619047619047,9.0,37.0,105,0.39285714285714285,0.5297619047619048,0.8154761904761905
3702940,201,7720,5842,1508,370,38.407960199004975,19.0,106.0,305,0.18407960199004975,0.20398009950248755,0.6915422885572139
1303570,401,9367,5569,1121,2677,23.359102244389028,10.0,57.0,235,0.46633416458852867,0.4763092269326683,0.9052369077306733
4215450,404,9182,7968,568,646,22.72772277227723,13.0,49.0,425,0.6633663366336634,0.12623762376237624,0.7079207920792079
1602190,200,6983,4989,1124,870,34.915,23.0,85.1,226,0.51,0.335,0.78
3619560,398,29630,25189,4034,407,74.44723618090453,51.0,146.0,720,0.7914572864321608,0.2135678391959799,0.9170854271356784
1726310,151,3559,3137,159,263,23.56953642384106,13.0,55.0,178,0.2582781456953642,0.2119205298013245,0.6158940397350994
2006060,398,6180,5973,200,7,15.527638190954773,6.0,47.0,125,0.39195979899497485,0.23869346733668342,0.914572864321608
3410950,220,8198,7155,567,476,37.263636363636365,25.5,85.1,239,0.3409090909090909,0.36818181818181817,0.7045454545454546
5305730,422,12227,10633,868,726,28.973933649289098,20.0,68.90000000000003,286,0.5118483412322274,0.3175355450236967,0.5734597156398105
3411580,199,2721,2497,44,180,13.673366834170855,10.0,31.60000000000005,102,0.2814070351758794,0.47738693467336685,0.8944723618090452
1701403,198,3025,2787,119,119,15.277777777777779,10.0,35.60000000000002,144,0.5252525252525253,0.07575757575757576,0.7727272727272727
4108940,401,4917,4395,369,153,12.261845386533667,6.0,33.0,71,0.6184538653366584,0.29925187032418954,0.9027431421446384
3703420,418,7340,5776,859,705,17.559808612440193,11.5,38.30000000000001,216,0.43301435406698563,0.20813397129186603,0.7464114832535885
2508940,201,5561,4970,271,320,27.666666666666668,18.0,64.0,139,0.4527363184079602,0.23880597014925373,0.7412935323383084
2700398,200,1709,1578,80,51,8.545,7.0,16.0,72,0.525,0.31,0.915
3412180,198,2274,2221,46,7,11.484848484848484,9.0,25.0,53,0.7222222222222222,0.19696969696969696,0.8535353535353535
3904676,399,48854,43892,3741,1221,122.44110275689223,75.0,301.9999999999999,967,0.5413533834586466,0.39598997493734334,0.9072681704260651
3904657,199,4333,3791,211,331,21.77386934673367,12.0,53.20000000000002,165,0.37185929648241206,0.47738693467336685,0.8291457286432161
3621840,398,12996,11410,1329,257,32.653266331658294,21.0,78.0,324,0.7336683417085427,0.32914572864321606,0.7663316582914573
102580,219,14396,11955,1264,1177,65.7351598173516,45.0,154.40000000000003,463,0.4703196347031963,0.3333333333333333,0.8949771689497716
1800016,201,2669,1326,1043,300,13.278606965174129,6.0,17.0,974,0.4626865671641791,0.4626865671641791,0.9402985074626866
2601020,398,8814,6790,1977,47,22.14572864321608,15.0,57.0,120,0.6055276381909548,0.35678391959798994,0.9346733668341709
3623220,198,9193,8499,381,313,46.42929292929293,31.0,104.1000000000002,331,0.2777777777777778,0.2878787878787879,0.8585858585858586
4400390,202,8735,7838,584,313,43.242574257425744,32.0,95.80000000000001,264,0.7178217821782178,0.17326732673267325,0.21782178217821782
2200194,209,4502,3675,355,472,21.54066985645933,11.0,56.0,148,0.44019138755980863,0.20574162679425836,0.507177033492823
3623460,409,4974,4252,304,418,12.161369193154034,4.0,34.0,208,0.28117359413202936,0.5696821515892421,0.6332518337408313
1809150,407,20418,16501,2504,1413,50.16707616707617,33.0,114.0,482,0.6756756756756757,0.17936117936117937,0.9533169533169533
3623430,399,19781,16689,1743,1349,49.576441102756895,37.0,100.19999999999999,332,0.5388471177944862,0.2781954887218045,0.8020050125313283
2628830,431,17115,13722,2125,1268,39.70997679814385,17.0,107.0,464,0.5382830626450116,0.4222737819025522,0.8074245939675174
631470,110,215,203,10,2,1.9545454545454546,1.0,5.0,34,0.5,0.38181818181818183,0.7545454545454545
4835550,552,3333,2959,307,67,6.038043478260869,4.0,11.0,227,0.18115942028985507,0.09963768115942029,0.17753623188405798
3400025,68,715,668,21,26,10.514705882352942,8.5,20.300000000000004,36,0.6323529411764706,0.14705882352941177,0.6911764705882353
1734320,127,1751,1575,101,75,13.78740157480315,6.0,37.60000000000002,136,0.2047244094488189,0.33858267716535434,0.8188976377952756
1304410,398,3346,1482,1528,336,8.407035175879397,2.0,16.30000000000001,386,0.6381909547738693,0.4371859296482412,0.9422110552763819
2510170,193,597,547,20,30,3.093264248704663,0.0,9.0,22,0.5595854922279793,0.27461139896373055,0.5906735751295337
4900125,408,6014,5581,413,20,14.740196078431373,11.0,29.30000000000001,145,0.4264705882352941,0.10294117647058823,0.9166666666666666
102940,206,8391,7021,881,489,40.73300970873787,27.0,103.5,353,0.3155339805825243,0.13106796116504854,0.6601941747572816
4108100,411,8434,6552,659,1223,20.52068126520681,11.0,47.0,186,0.34549878345498786,0.31873479318734793,0.8199513381995134
3611490,204,5885,5488,300,97,28.848039215686274,21.0,55.0,187,0.553921568627451,0.06862745098039216,0.8235294117647058
1928020,408,7650,6624,637,389,18.75,11.0,47.0,103,0.3602941176470588,0.26715686274509803,0.8553921568627451
3500169,199,1337,1109,171,57,6.71859296482412,5.0,15.0,36,0.5879396984924623,0.23618090452261306,0.8693467336683417
2633720,198,9103,8288,729,86,45.974747474747474,32.5,80.60000000000002,472,0.7424242424242424,0.17676767676767677,0.9242424242424242
3818850,200,9242,8239,739,264,46.21,31.0,95.19999999999999,285,0.585,0.145,0.76
4843980,802,30303,26618,2797,888,37.78428927680798,28.0,77.0,203,0.4538653366583541,0.16957605985037408,0.7206982543640897
4112930,400,5184,4515,604,65,12.96,6.0,33.0,332,0.585,0.075,0.8
2600981,198,3001,2802,144,55,15.156565656565656,10.0,30.600000000000023,95,0.5606060606060606,0.13131313131313133,0.8131313131313131
3904505,199,10417,7918,1759,740,52.346733668341706,41.0,114.0,365,0.23618090452261306,0.3768844221105528,0.914572864321608
4631710,689,7561,7111,259,191,10.97387518142235,5.0,30.0,215,0.5805515239477503,0.16545718432510886,0.7982583454281568
4226820,212,9155,6132,1147,1876,43.18396226415094,29.0,97.50000000000003,368,0.49056603773584906,0.3160377358490566,0.7971698113207547
2636630,417,7336,5280,509,1547,17.59232613908873,11.0,39.0,166,0.34532374100719426,0.4460431654676259,0.7721822541966427
200862,198,2536,1942,467,127,12.808080808080808,7.0,30.30000000000001,117,0.6515151515151515,0.30303030303030304,0.8737373737373737
2702930,198,8329,6820,948,561,42.06565656565657,23.5,110.30000000000001,333,0.4444444444444444,0.3939393939393939,0.8484848484848485
3700090,420,12200,9864,1029,1307,29.047619047619047,17.0,66.10000000000002,362,0.5119047619047619,0.3357142857142857,0.6261904761904762
3602670,200,9195,6831,1815,549,45.975,31.0,110.39999999999998,175,0.44,0.25,0.83
3402370,198,2402,2041,207,154,12.131313131313131,10.0,24.30000000000001,54,0.32323232323232326,0.12626262626262627,0.9242424242424242
4202130,262,5989,4800,675,514,22.858778625954198,11.0,48.900000000000006,490,0.549618320610687,0.3015267175572519,0.5992366412213741
2003540,198,2614,1727,389,498,13.202020202020202,5.0,34.30000000000001,155,0.4898989898989899,0.3434343434343434,0.9242424242424242
4700120,815,15128,13519,1150,459,18.56196319018405,10.0,46.0,336,0.7803680981595092,0.21717791411042944,0.6834355828220859
4809000,398,5109,4727,250,132,12.836683417085426,7.0,32.0,139,0.542713567839196,0.18592964824120603,0.7412060301507538
4204050,943,46997,42895,3639,463,49.83775185577943,43.0,90.80000000000007,280,0.6574761399787911,0.0784729586426299,0.9459172852598091
2605690,733,11010,9355,1356,299,15.020463847203274,8.0,42.80000000000007,165,0.49931787175989084,0.11323328785811733,0.713506139154161
2905070,121,2031,1801,190,40,16.785123966942148,10.0,35.0,119,0.09090909090909091,0.0743801652892562,0.9256198347107438
3604870,412,48811,40200,7083,1528,118.47330097087378,98.5,247.90000000000003,595,0.6407766990291263,0.20145631067961164,0.720873786407767
1300660,203,6616,4542,1029,1045,32.59113300492611,12.0,76.0,646,0.4039408866995074,0.5665024630541872,0.47783251231527096
2600251,399,1282,842,418,22,3.2130325814536342,1.0,6.199999999999989,119,0.3057644110275689,0.2982456140350877,0.5488721804511278
606450,200,7395,5892,908,595,36.975,19.0,68.89999999999995,715,0.355,0.385,0.59
3402520,198,4763,4161,390,212,24.055555555555557,16.5,52.0,132,0.26262626262626265,0.48484848484848486,0.9292929292929293
3005280,198,6455,5938,461,56,32.601010101010104,24.0,66.0,230,0.9090909090909091,0.025252525252525252,0.9444444444444444
606720,198,3302,2933,162,207,16.67676767676768,15.0,30.0,70,0.5202020202020202,0.22727272727272727,1.0
1909570,204,1370,1048,154,168,6.715686274509804,3.0,15.0,94,0.11764705882352941,0.4166666666666667,0.7303921568627451
802640,199,2647,2441,150,56,13.301507537688442,8.0,31.400000000000034,83,0.6130653266331658,0.2613065326633166,0.9296482412060302
4206030,803,7547,6104,892,551,9.398505603985056,7.0,22.0,70,0.6425902864259029,0.15940224159402241,0.7210460772104608
3302340,398,14844,12487,2039,318,37.2964824120603,23.0,96.30000000000001,629,0.6432160804020101,0.12060301507537688,0.8869346733668342
1907410,400,5482,3948,716,818,13.705,4.0,36.40000000000009,230,0.1025,0.3975,0.9775
3901569,198,304,268,23,13,1.5353535353535352,1.0,3.0,23,0.4696969696969697,0.12121212121212122,0.803030303030303
504680,441,18174,14986,2422,766,41.2108843537415,24.0,113.0,267,0.4557823129251701,0.21768707482993196,0.6870748299319728
2600142,429,3466,2927,229,310,8.07925407925408,5.0,22.0,48,0.40559440559440557,0.13752913752913754,0.5407925407925408
3904999,325,15932,13849,1829,254,49.02153846153846,50.0,83.0,250,0.8276923076923077,0.10153846153846154,0.9046153846153846
3105460,406,18204,15059,2376,769,44.83743842364532,20.0,116.0,501,0.41379310344827586,0.2413793103448276,0.8916256157635468
2200420,204,2454,1484,395,575,12.029411764705882,7.0,26.700000000000017,158,0.30392156862745096,0.20588235294117646,0.6225490196078431
4400240,115,910,676,94,140,7.913043478260869,5.0,17.60000000000001,68,0.6695652173913044,0.23478260869565218,0.7478260869565218
3609120,820,13627,12511,776,340,16.61829268292683,9.0,42.0,198,0.5902439024390244,0.2707317073170732,0.7402439024390244
4817280,399,7328,5923,943,462,18.36591478696742,10.0,53.0,130,0.6290726817042607,0.22055137844611528,0.7468671679197995
1301770,420,11288,8231,1734,1323,26.876190476190477,13.0,60.200000000000045,403,0.5428571428571428,0.15,0.5595238095238095
2006120,399,6908,6166,415,327,17.31328320802005,9.0,43.19999999999999,170,0.42355889724310775,0.09022556390977443,0.9849624060150376
1714550,401,16728,13374,3148,206,41.71571072319202,28.0,90.0,1572,0.7182044887780549,0.29925187032418954,0.9376558603491272
5305370,407,13442,11180,1905,357,33.027027027027025,20.0,81.0,220,0.5651105651105651,0.3022113022113022,0.828009828009828
3404320,201,8596,7725,663,208,42.766169154228855,26.0,103.0,260,0.7064676616915423,0.4975124378109453,0.7960199004975125
4502310,398,77468,56892,16885,3691,194.643216080402,97.0,460.90000000000003,1997,0.6809045226130653,0.17839195979899497,0.6758793969849246
615090,198,3422,3192,207,23,17.282828282828284,13.5,34.0,67,0.5555555555555556,0.15656565656565657,0.7929292929292929
2913500,205,3584,3063,376,145,17.482926829268294,9.0,47.599999999999994,86,0.3463414634146341,0.2,0.7365853658536585
2505610,198,5773,5377,314,82,29.156565656565657,23.0,73.90000000000003,125,0.5555555555555556,0.2222222222222222,0.9646464646464646
4822230,417,8130,6466,1115,549,19.496402877697843,8.0,47.400000000000034,378,0.5515587529976019,0.2278177458033573,0.7458033573141487
3901353,198,1568,1428,59,81,7.91919191919192,7.0,15.300000000000011,44,0.7626262626262627,0.08080808080808081,0.9292929292929293
3904950,201,4829,3429,450,950,24.024875621890548,11.0,55.0,239,0.4079601990049751,0.263681592039801,0.9303482587064676
2900597,198,5684,5034,550,100,28.707070707070706,19.0,61.0,176,0.6767676767676768,0.18181818181818182,0.9545454545454546
2700156,24,54,49,5,0,2.25,0.0,5.0,22,0.375,0.16666666666666666,0.20833333333333334
2621690,202,1035,890,113,32,5.123762376237623,2.0,10.900000000000006,83,0.4158415841584158,0.2524752475247525,0.698019801980198
3400773,204,2765,2416,280,69,13.553921568627452,9.0,28.700000000000017,109,0.6519607843137255,0.25980392156862747,0.8088235294117647
3408670,198,2344,2197,128,19,11.83838383838384,7.0,29.0,60,0.7575757575757576,0.2676767676767677,0.9292929292929293
2624180,199,6756,5492,342,922,33.949748743718594,22.0,71.2000000000001,204,0.4020100502512563,0.35678391959798994,0.9045226130653267
2314788,399,9854,7850,521,1483,24.696741854636592,22.0,44.19999999999999,127,0.19799498746867167,0.7869674185463659,0.9949874686716792
3910019,203,17442,14945,1489,1008,85.92118226600985,61.0,195.0,665,0.6748768472906403,0.3645320197044335,0.9704433497536946
1919650,417,6765,6281,398,86,16.223021582733814,9.0,41.0,142,0.4676258992805755,0.09112709832134293,0.8393285371702638
625740,56,138,132,6,0,2.4642857142857144,2.0,5.5,10,0.26785714285714285,0.48214285714285715,0.875
